Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,789,48.5,143,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,790,48.4,375,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,791,48.2,64,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,,Crucial,C300-CTFDDAC128M 128GB,792,48.1,212,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,793,48.1,16678,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,794,48.1,10568,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,795,47.8,152,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,796,47.8,242,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,AS511S3-60GM-C,Adata,S511 60GB,797,47.5,18,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,TS64GSSD340,Transcend,SSD340 64GB,798,47.3,111,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,799,47.2,61,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,,Samsung,MZNTD128HAGM-00000 128GB,800,47.1,509,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,801,46.5,16,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,802,46.4,1153,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,OCZ,OCTANE 128GB,803,46.3,145,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,,Liteonit,LSS-24L6G 24GB,804,45.9,41,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,,Plextor,PX-128M2S 128GB,805,45.8,97,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,806,44.8,4,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,2DP97AA#ABC,HP,S700 120GB,807,44.8,637,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,808,44.7,943,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,809,44.5,751,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,,Liteonit,LMT-32L3M 32GB,810,44.5,194,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,811,44.5,920,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,PT60GS25SSDR,Patriot,Torch 60GB,812,44.4,74,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,,,SiImage 50GB,813,44,40,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,WDS240G2G0A,WD,Green 240GB (2018),814,43.9,7657,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,815,43.5,40,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,,Liteonit,LAT-128M2S 128GB,816,43.5,273,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,SV200S3128G,Kingston,SSDNow V Series 128GB,817,43.4,57,https://ssd.userbenchmark.com/SpeedTest/2473/KINGSTON-SV200S3128G
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,818,43,114,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,,Intel,SSDSCIHF120A4H 120GB,819,42.9,97,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,820,42.7,319,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,,OCZ,AGILITY4 64GB,821,42.6,214,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,TS128GSSD320,Transcend,SSD320 128GB,822,42.2,654,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,,OCZ,AGILITY3 128GB,823,42,263,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,,,FM-25S3-120GBP3 120GB,824,41.9,252,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,825,41.7,262,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,826,41.5,3216,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,,OCZ,SOLID3 120GB,827,41.5,781,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,828,41.5,5226,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,,Adata,SX300 64GB,829,41.4,49,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,WDS120G2G0A,WD,Green 120GB (2018),830,41.4,7114,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,,OCZ,AGILITY3 60GB,831,41.3,5953,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,PT120GS25SSDR,Patriot,Torch 120GB,832,41.2,51,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,833,41.2,649,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,834,41.1,56,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,OCZ,AGILITY3 180GB,835,40.3,195,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,836,40.3,582,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,837,40.3,134,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,838,40.2,964,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,,Ocz-vertex2,3.5 120GB,839,40.2,1895,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,840,40.1,15,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,841,39.4,2279,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,842,38.9,18,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Samsung,PM810 2.5" 7mm 128GB,843,38.8,1661,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,844,38.5,1023,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,CSSD-F120GB2,Corsair,Force 120GB,845,38.5,1107,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,,Samsung,MZ7PA128HMCD-010 128GB,846,38.5,1262,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,,Samsung,PM830 mSATA 32GB,847,38.5,526,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,Ocz-vertex2,3.5 240GB,848,38,71,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,Samsung,470 Series SSD 128GB,849,37.9,428,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,850,37.9,1206,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,,Intel,SSDSA2VP020G2 20GB,851,37.7,15,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,852,37.7,1703,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,853,37.5,3164,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,,Samsung,MZMPC032HBCD-000L1 32GB,854,37.4,389,https://ssd.userbenchmark.com/SpeedTest/1737/SAMSUNG-MZMPC032HBCD-000L1
SSD,,Samsung,PM81 128GB,855,37.3,38,https://ssd.userbenchmark.com/SpeedTest/1277/SAMSUNG-SSD-PM81
SSD,,PNY,SSD2SC120G3LC709B121-460P 120GB,856,37.3,342,https://ssd.userbenchmark.com/SpeedTest/9690/SSD2SC120G3LC709B121-460P
SSD,,OCZ,VERTEX2 60GB,857,37.3,2541,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,,Corsair,Performance3 SSD 64GB,858,37.2,14,https://ssd.userbenchmark.com/SpeedTest/5387/Corsair-Performance3-SSD
SSD,,Crucial,MTFDBAK128MAG-1G1 128GB,859,37,445,https://ssd.userbenchmark.com/SpeedTest/1244/MTFDBAK128MAG-1G1
SSD,,Kingston,SVP100S2128G 128GB,860,36.9,316,https://ssd.userbenchmark.com/SpeedTest/2509/KINGSTON-SVP100S2128G
SSD,,Kingston,SVP100S264G 64GB,861,36.7,177,https://ssd.userbenchmark.com/SpeedTest/3007/KINGSTON-SVP100S264G
SSD,,OCZ,AGILITY3 90GB,862,36.6,624,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,,,FM-25S2S-120GBP2 120GB,863,36.6,193,https://ssd.userbenchmark.com/SpeedTest/3396/FM-25S2S-120GBP2
SSD,,Adata,S510 60GB,864,36.5,250,https://ssd.userbenchmark.com/SpeedTest/5619/ADATA-SSD-S510-60GB
SSD,,Sandisk,U100 256GB,865,35.9,223,https://ssd.userbenchmark.com/SpeedTest/6688/SanDisk-SSD-U100-256GB
SSD,,Apple,TS256C 251GB,866,35.7,230,https://ssd.userbenchmark.com/SpeedTest/1701/APPLE-SSD-TS256C
SSD,,,SandForce[290900] 240GB,867,35.5,7,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,CSSD-F480GB3-BK,Corsair,Force 3 480GB,868,35.5,83,https://ssd.userbenchmark.com/SpeedTest/16050/Corsair-Force-3-SSD
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,869,35.4,343,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,OCZ,SOLID3 60GB,870,35.4,657,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,,Corsair,CSSD-V128GB2 128GB,871,35.2,119,https://ssd.userbenchmark.com/SpeedTest/6077/Corsair-CSSD-V128GB2
SSD,SDSSDP-064G-G25,SanDisk,SSD 64GB,872,35.1,1392,https://ssd.userbenchmark.com/SpeedTest/1471/SanDisk-SDSSDP064G
SSD,,,CRUCIAL-CT28M225 128GB,873,35.1,10,https://ssd.userbenchmark.com/SpeedTest/6964/CRUCIAL-CT28M225
SSD,,Toshiba,THNS512GG8BBAA 512GB,874,35,47,https://ssd.userbenchmark.com/SpeedTest/5630/TOSHIBA-THNS512GG8BBAA
SSD,PP60GS25SSDR,Patriot,Pyro 60GB,875,35,371,https://ssd.userbenchmark.com/SpeedTest/3406/Patriot-Pyro
SSD,SSDSA2M160G2GC,Intel,X25-M 160GB,876,34.9,3324,https://ssd.userbenchmark.com/SpeedTest/2803/INTEL-SSDSA2M160G2GC
SSD,,Sandisk,U100 252GB,877,34.8,98,https://ssd.userbenchmark.com/SpeedTest/7207/SanDisk-SSD-U100-252GB
SSD,,Sandisk,U100 64GB,878,34.8,212,https://ssd.userbenchmark.com/SpeedTest/1019/SanDisk-SSD-U100-64GB
SSD,,Sandisk,U100 128GB,879,34.7,1229,https://ssd.userbenchmark.com/SpeedTest/2827/SanDisk-SSD-U100-128GB
SSD,,,FM-25S2S-60GBP2 60GB,880,34.6,117,https://ssd.userbenchmark.com/SpeedTest/6020/FM-25S2S-60GBP2
SSD,,Ocz-vertex2,3.5 115GB,881,34.3,1313,https://ssd.userbenchmark.com/SpeedTest/3209/OCZ-VERTEX2-35
SSD,SDSSDH120GG25,SanDisk,Ultra 120GB,882,34.1,325,https://ssd.userbenchmark.com/SpeedTest/2141/SanDisk-SDSSDH120GG25
SSD,PI100GS25SSDR,Patriot,Inferno 100GB,883,34,11,https://ssd.userbenchmark.com/SpeedTest/22519/Patriot-Inferno-100GB-SSD
SSD,,Team,XS2 SSD 60GB,884,33.8,28,https://ssd.userbenchmark.com/SpeedTest/9202/TEAM-XS2-SSD
SSD,CSSD-F60GB2,Corsair,Force 60GB,885,33.7,915,https://ssd.userbenchmark.com/SpeedTest/301/Corsair-CSSD-F60GB2
SSD,SSDSA2M120G2GC,Intel,X25-M 120GB,886,33.6,879,https://ssd.userbenchmark.com/SpeedTest/993/INTEL-SSDSA2M120G2GC
SSD,,Sandisk,SC032G 32GB,887,33.5,385,https://ssd.userbenchmark.com/SpeedTest/9220/SanDisk-SDSSDRC032G
SSD,,OCZ,AGILITY2 115GB,888,33.5,121,https://ssd.userbenchmark.com/SpeedTest/4561/OCZ-AGILITY2
SSD,SSDMCEAC030B301,Intel,525 Series mSATA 30GB,889,33.5,21,https://ssd.userbenchmark.com/SpeedTest/1644/INTEL-SSDMCEAC030B3
SSD,SSDSA2M080G2GC,Intel,X25-M 80GB,890,33.4,5528,https://ssd.userbenchmark.com/SpeedTest/1145/INTEL-SSDSA2M080G2GC
SSD,,OCZ,AGILITY3 480GB,891,33.4,357,https://ssd.userbenchmark.com/SpeedTest/5217/OCZ-AGILITY3
SSD,,Sandisk,U100 124GB,892,33.2,154,https://ssd.userbenchmark.com/SpeedTest/6235/SanDisk-SSD-U100-124GB
SSD,MKNSSDCL60GB-DX,Mushkin,Callisto Deluxe 60GB,893,33.1,136,https://ssd.userbenchmark.com/SpeedTest/9311/Mushkin-MKNSSDCL60GB-DX
SSD,,Samsung,PM810 mSATA 128GB,894,33,185,https://ssd.userbenchmark.com/SpeedTest/10016/SAMSUNG-SSD-PM810-mSATA-128GB
SSD,,Ocz-vertex2,3.5 180GB,895,32.9,79,https://ssd.userbenchmark.com/SpeedTest/2608/OCZ-VERTEX2-35
SSD,,OCZ,VERTEX2 100GB,896,32.7,390,https://ssd.userbenchmark.com/SpeedTest/2400/OCZ-VERTEX2
SSD,,Toshiba,THNS064GG2BNAA 64GB,897,32.6,17,https://ssd.userbenchmark.com/SpeedTest/6726/TOSHIBA-THNS064GG2BNAA
SSD,PI60GS25SSDR,Patriot,Inferno 60GB,898,32.6,80,https://ssd.userbenchmark.com/SpeedTest/2811/Patriot-Inferno-60GB-SSD
SSD,CSSD-F115GB2,Corsair,Force 115GB,899,32.5,127,https://ssd.userbenchmark.com/SpeedTest/455/Corsair-CSSD-F115GB2-A
SSD,SNV325S2,Kingston,SSDNow V+ Series 128GB,900,32.4,412,https://ssd.userbenchmark.com/SpeedTest/7304/KINGSTON-SNV325S2
SSD,,Sandisk,U100 SMG2 126GB,901,32.1,179,https://ssd.userbenchmark.com/SpeedTest/2375/SanDisk-SSD-U100-SMG2
SSD,SNVP325S264GB,Kingston,SSDNow V+ Series 64GB,902,31.9,344,https://ssd.userbenchmark.com/SpeedTest/2589/KINGSTON-SNVP325S264GB
SSD,,Toshiba,THNS128GG4BBAA 128GB,903,31.8,213,https://ssd.userbenchmark.com/SpeedTest/3481/TOSHIBA-THNS128GG4BBAA
SSD,,Samsung,470 Series SSD 64GB,904,31.8,493,https://ssd.userbenchmark.com/SpeedTest/7582/SAMSUNG-470-Series-SSD
SSD,,Samsung,MZMPA128HMFU-000H1 128GB,905,31.6,488,https://ssd.userbenchmark.com/SpeedTest/4995/SAMSUNG-MZMPA128HMFU-000H1
SSD,,OCZ,VERTEX2 160GB,906,30.9,51,https://ssd.userbenchmark.com/SpeedTest/8902/OCZ-VERTEX2
SSD,,Corsair,CSSD-F80GBP2 90GB,907,30.6,84,https://ssd.userbenchmark.com/SpeedTest/7896/Corsair-CSSD-F80GBP2
SSD,,OCZ,VERTEX PLUS 120GB,908,30.5,510,https://ssd.userbenchmark.com/SpeedTest/5805/OCZ-VERTEX-PLUS
SSD,,Patriot,Torqx 2 64GB SSD,909,30.1,176,https://ssd.userbenchmark.com/SpeedTest/5143/Patriot-Torqx-2-64GB-SSD
SSD,,OCZ,VERTEX2 50GB,910,30,173,https://ssd.userbenchmark.com/SpeedTest/3237/OCZ-VERTEX2
SSD,,OCZ,VERTEX-PLUS 120GB,911,29.9,176,https://ssd.userbenchmark.com/SpeedTest/4685/OCZ-VERTEX-PLUS
SSD,,Ocz-vertex2,3.5 90GB,912,29.8,343,https://ssd.userbenchmark.com/SpeedTest/2397/OCZ-VERTEX2-35
SSD,,OCZ,VERTEX 128GB,913,29.8,191,https://ssd.userbenchmark.com/SpeedTest/2560/OCZ-VERTEX
SSD,,Intel,SSDSA2CT040G3 40GB,914,29.5,883,https://ssd.userbenchmark.com/SpeedTest/5899/INTEL-SSDSA2CT040G3
SSD,,Samsung,MZMPA064HMDR-000 64GB,915,29.3,20,https://ssd.userbenchmark.com/SpeedTest/5090/SAMSUNG-MZMPA064HMDR-000
SSD,CSSD-F40GB2,Corsair,Force 40GB,916,29.2,154,https://ssd.userbenchmark.com/SpeedTest/7389/Corsair-CSSD-F40GB2-A
SSD,SSDSA1M160G2HP,Intel,X18-M 160GB,917,29.2,247,https://ssd.userbenchmark.com/SpeedTest/3864/INTEL-SSDSA1M160G2HP
SSD,,Sandisk,U100 24GB,918,29.1,653,https://ssd.userbenchmark.com/SpeedTest/3926/SanDisk-SSD-U100-24GB
SSD,NOC-MSATA-60G,OCZ,Nocti Series mSATA 60GB,919,28.8,28,https://ssd.userbenchmark.com/SpeedTest/4546/OCZ-NOCTI
SSD,,Toshiba,THNS128GG4BAAA-NonFDE 128GB,920,28.3,219,https://ssd.userbenchmark.com/SpeedTest/5893/TOSHIBA-THNS128GG4BAAA-NonFDE
SSD,,Sandisk,U110 24GB,921,28,3,https://ssd.userbenchmark.com/SpeedTest/11223/SanDisk-SSD-U110-24GB
SSD,,Toshiba,THNSNW128GMCP 128GB,922,28,60,https://ssd.userbenchmark.com/SpeedTest/5430/Toshiba-THNSNW128GMCP
SSD,SV200S364G,Kingston,SSDNow V Series 64GB,923,27.7,673,https://ssd.userbenchmark.com/SpeedTest/3816/KINGSTON-SV200S364G
SSD,,Patriot,Torqx 2 32GB SSD,924,27.6,93,https://ssd.userbenchmark.com/SpeedTest/4330/Patriot-Torqx-2-32GB-SSD
SSD,,Corsair,CSSD-V64GB2 64GB,925,27.5,114,https://ssd.userbenchmark.com/SpeedTest/5429/Corsair-CSSD-V64GB2
SSD,CSSD-V60GB2A,Corsair,Nova 2 60GB,926,27.2,79,https://ssd.userbenchmark.com/SpeedTest/8360/Corsair-Nova-2-SSD
SSD,,Sandisk,i100 24GB,927,27,529,https://ssd.userbenchmark.com/SpeedTest/2946/SanDisk-SSD-i100-24GB
SSD,,OCZ,AGILITY3 360GB,928,26.8,115,https://ssd.userbenchmark.com/SpeedTest/3757/OCZ-AGILITY3
SSD,,OCZ,VERTEX-TURBO 32GB,929,26.7,35,https://ssd.userbenchmark.com/SpeedTest/10536/OCZ-VERTEX-TURBO
SSD,V4-CT256V4SSD2,Crucial,V4 256GB,930,26.5,131,https://ssd.userbenchmark.com/SpeedTest/4100/V4-CT256V4SSD2
SSD,,Samsung,MMDOE56G5MXP-0VB 256GB,931,26.2,75,https://ssd.userbenchmark.com/SpeedTest/2430/SAMSUNG-MMDOE56G5MXP-0VB
SSD,,OCZ,VERTEX2 80GB,932,26,135,https://ssd.userbenchmark.com/SpeedTest/4175/OCZ-VERTEX2
SSD,V4-CT128V4SSD2,Crucial,V4 128GB,933,25.8,137,https://ssd.userbenchmark.com/SpeedTest/5400/V4-CT128V4SSD2
SSD,SSDSA2M040G2GC,Intel,X25-M 40GB,934,25.8,977,https://ssd.userbenchmark.com/SpeedTest/5085/INTEL-SSDSA2M040G2GC
SSD,NOC-MSATA-120G,OCZ,Nocti Series mSATA 120GB,935,25.5,110,https://ssd.userbenchmark.com/SpeedTest/2316/OCZ-NOCTI
SSD,,Corsair,CMFSSD-64GBG2D 64GB,936,25.3,142,https://ssd.userbenchmark.com/SpeedTest/1848/CORSAIR-CMFSSD-64GBG2D
SSD,,Samsung,MZMPA032HMCD-000 32GB,937,25.3,10,https://ssd.userbenchmark.com/SpeedTest/13406/SAMSUNG-MZMPA032HMCD-000
SSD,,Corsair,CMFSSD-256GBG2D 256GB,938,25,95,https://ssd.userbenchmark.com/SpeedTest/4873/CORSAIR-CMFSSD-256GBG2D
SSD,,OCZ,SUMMIT 128GB,939,24.9,40,https://ssd.userbenchmark.com/SpeedTest/4737/OCZ-SUMMIT
SSD,,OCZ,VERTEX-PLUS 60GB,940,24.6,466,https://ssd.userbenchmark.com/SpeedTest/5101/OCZ-VERTEX-PLUS
SSD,,,CSSD-V60GB2 60GB,941,24.3,104,https://ssd.userbenchmark.com/SpeedTest/2886/CSSD-V60GB2
SSD,,OCZ,VERTEX 64GB,942,24.1,327,https://ssd.userbenchmark.com/SpeedTest/2798/OCZ-VERTEX
SSD,,Samsung,PM800 2.5" 128GB,943,23.7,549,https://ssd.userbenchmark.com/SpeedTest/4482/SAMSUNG-SSD-PM800-25--128GB
SSD,,OCZ,NOCTI 30GB,944,23.6,46,https://ssd.userbenchmark.com/SpeedTest/6687/OCZ-NOCTI
SSD,,Samsung,PM800 Series 2.5" 256GB,945,23.6,508,https://ssd.userbenchmark.com/SpeedTest/5330/SAMSUNG-SSD-PM800-Series-25--256GB
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,946,23.3,402,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,CSSD-V30GB2A,Corsair,Nova 2 30GB,947,23.2,83,https://ssd.userbenchmark.com/SpeedTest/15718/Corsair-Nova-2-SSD
SSD,,Samsung,PB22-JS3 FDE 2.5" 256GB,948,23,118,https://ssd.userbenchmark.com/SpeedTest/4863/SAMSUNG-SSD-PB22-JS3-FDE-25--256GB
SSD,,OCZ,PETROL 64GB,949,23,28,https://ssd.userbenchmark.com/SpeedTest/9027/OCZ-PETROL
SSD,,Samsung,MZMPA024HMCD-000L1 24GB,950,22.9,89,https://ssd.userbenchmark.com/SpeedTest/12709/SAMSUNG-MZMPA024HMCD-000L1
SSD,,Samsung,PB22-JS3 FDE 2.5" 128GB,951,22.9,463,https://ssd.userbenchmark.com/SpeedTest/4180/SAMSUNG-SSD-PB22-JS3-FDE-25--128GB
SSD,,Sandisk,U100 16GB,952,22.5,227,https://ssd.userbenchmark.com/SpeedTest/9035/SanDisk-SSD-U100-16GB
SSD,,Kingston,SMS100S232G 32GB,953,22.5,20,https://ssd.userbenchmark.com/SpeedTest/7090/KINGSTON-SMS100S232G
SSD,,Samsung,PM800 TH 64GB,954,22.3,210,https://ssd.userbenchmark.com/SpeedTest/7563/SAMSUNG-SSD-PM800-TH-64GB
SSD,,Corsair,CSSD-V32GB2 32GB,955,22,72,https://ssd.userbenchmark.com/SpeedTest/13318/Corsair-CSSD-V32GB2
SSD,,Corsair,CMFSSD-128D1 128GB,956,21.8,38,https://ssd.userbenchmark.com/SpeedTest/1549/Corsair-CMFSSD-128D1
SSD,,Kingston,SV100S2128G 128GB,957,21.7,653,https://ssd.userbenchmark.com/SpeedTest/2099/KINGSTON-SV100S2128G
SSD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,958,21.5,330,https://ssd.userbenchmark.com/SpeedTest/3630/SAMSUNG-MMCRE28G8MXP-0VBL1
SSD,,Sandisk,i100 16GB,959,21.2,83,https://ssd.userbenchmark.com/SpeedTest/6521/SanDisk-SSD-i100-16GB
SSD,SNV425S2128GB,Kingston,SSDNow SNV Series 128GB,960,21.1,612,https://ssd.userbenchmark.com/SpeedTest/3487/KINGSTON-SNV425S2128GB
SSD,,Kingston,SV100S2 256GB,961,20.9,78,https://ssd.userbenchmark.com/SpeedTest/3014/KINGSTON-SV100S2
SSD,,Kingston,SV100S264G 64GB,962,20.5,1040,https://ssd.userbenchmark.com/SpeedTest/5192/KINGSTON-SV100S264G
SSD,,Transcend,TS128GSSD25S-M 128GB,963,19.7,169,https://ssd.userbenchmark.com/SpeedTest/5489/TS128GSSD25S-M
SSD,,Samsung,PM800 mSATA 64GB,964,19.4,6,https://ssd.userbenchmark.com/SpeedTest/9744/SAMSUNG-SSD-PM800-mSATA
SSD,,Samsung,MBG4GC 31GB,965,18.9,786,https://ssd.userbenchmark.com/SpeedTest/6544/Samsung-MBG4GC
SSD,,Samsung,MCG8GC 63GB,966,18.7,390,https://ssd.userbenchmark.com/SpeedTest/2089/Samsung-MCG8GC
SSD,SNV425S264GB,Kingston,SSDNow SNV Series 64GB,967,18.5,881,https://ssd.userbenchmark.com/SpeedTest/2043/KINGSTON-SNV425S264GB
SSD,,Transcend,TS64GSSD25S-M 64GB,968,18.4,80,https://ssd.userbenchmark.com/SpeedTest/5160/TS64GSSD25S-M
SSD,,Patriot,Warp V2 64GB SSD,969,17.5,7,https://ssd.userbenchmark.com/SpeedTest/11678/Patriot-Warp-V2-64GB-SSD
SSD,,Toshiba,THNSNB128GMCJ 128GB,970,16.3,284,https://ssd.userbenchmark.com/SpeedTest/3691/TOSHIBA-THNSNB128GMCJ
SSD,,Samsung,RBX Series 128GB M,971,15,163,https://ssd.userbenchmark.com/SpeedTest/6409/SAMSUNG-SSD-RBX-Series-128GB-M
SSD,,Samsung,MMCQE28G8MUP-0VA 128GB,972,13.7,85,https://ssd.userbenchmark.com/SpeedTest/6149/SAMSUNG-MMCQE28G8MUP-0VA
SSD,,Sandisk,iSSD P4 8GB,973,12.5,153,https://ssd.userbenchmark.com/SpeedTest/3309/SanDisk-iSSD-P4-8GB
SSD,,,OS 500GB,974,10.7,5,https://ssd.userbenchmark.com/SpeedTest/12673/OS
